user_id,simple_status,sent_at,received_at,complete_at,ur_at,ur2_at,interview_at,decision_at,result,lsat,softs,urm,non_trad,gpa,years_out,is_military,is_character_and_fitness_issues,school_name,cycle,decision,color,marker,splitter,wait
43900,"WL, Rejected",2018-01-07,,2018-01-25,,,,2018-05-09,"WL, Rejected",169.0,,False,False,3.51,,,,University of Michigan,18,WL,orange,triangle-ne,orange,122.0
43900,Waitlisted,2018-01-25,,2018-01-25,,,,2018-04-06,Waitlisted,169.0,,False,False,3.51,,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange,71.0
43913,Rejected,2018-02-28,2018-03-01,2018-03-06,,,,2018-04-14,Rejected,169.0,,False,False,3.85,1.0,,,Yale University,18,R,red,triangle-ne,red,45.0
43913,Accepted,2017-12-29,2018-01-02,2018-01-16,,,,2018-02-20,Accepted,169.0,,False,False,3.85,1.0,,,Northwestern University,18,A,green,triangle-ne,green,53.0
43913,Accepted,2017-12-30,2018-01-01,2018-01-15,,,,2018-02-07,Accepted,169.0,,False,False,3.85,1.0,,,Columbia University,18,A,green,triangle-ne,green,39.0
43913,Rejected,2017-12-28,2017-12-29,2018-01-11,,,,2018-03-26,Rejected,169.0,,False,False,3.85,1.0,,,Harvard University,18,R,red,triangle-ne,red,88.0
43913,Waitlisted,2017-12-28,2018-01-02,2018-01-02,,,,2018-04-02,Waitlisted,169.0,,False,False,3.85,1.0,,,University of Virginia,18,WL,orange,triangle-ne,orange,95.0
43913,Accepted,2017-12-29,2017-12-30,2017-12-30,,,,2018-01-31,Accepted,169.0,,False,False,3.85,1.0,,,New York University,18,A,green,triangle-ne,green,33.0
43913,Waitlisted,2017-12-26,2017-12-27,2017-12-27,,,,2018-03-09,Waitlisted,169.0,,False,False,3.85,1.0,,,University of Chicago,18,WL,orange,triangle-ne,orange,73.0
43918,Accepted,2017-11-23,,,,,,2018-01-23,Accepted,175.0,,False,False,3.65,0.0,,,Columbia University,18,A,green,triangle-ne,blue,61.0
43918,Accepted,2017-11-24,,,,,,2018-01-18,Accepted,175.0,,False,False,3.65,0.0,,,New York University,18,A,green,triangle-ne,green,55.0
43928,Rejected,2017-11-05,2017-11-06,,,,,2018-03-29,Rejected,165.0,,False,False,3.78,0.0,,,University of Virginia,18,R,red,triangle-ne,red,144.0
43937,Accepted,2017-11-15,,,,,,2017-12-22,Accepted,164.0,,True,False,3.9,0.0,,,Columbia University,18,A,green,triangle-ne,green,37.0
43942,Rejected,2017-11-20,,,,,,2018-02-07,Rejected,167.0,,False,False,3.75,,,,Harvard University,18,R,red,triangle-ne,red,79.0
43942,Waitlisted,2017-11-20,,,,,,2018-02-09,Waitlisted,167.0,,False,False,3.75,,,,Northwestern University,18,WL,orange,triangle-ne,orange,81.0
43942,Waitlisted,2017-11-20,,,,,,2018-02-07,Waitlisted,167.0,,False,False,3.75,,,,Columbia University,18,WL,orange,triangle-ne,orange,79.0
43942,Waitlisted,2017-11-20,2017-12-28,2017-12-28,,,,2018-04-25,Waitlisted,167.0,,False,False,3.75,,,,New York University,18,WL,orange,triangle-ne,orange,156.0
43942,Waitlisted,2017-11-20,,,,,,2018-03-09,Waitlisted,167.0,,False,False,3.75,,,,University of Chicago,18,WL,orange,triangle-ne,orange,109.0
43942,Rejected,2017-11-20,,,,,,2018-02-12,Rejected,167.0,,False,False,3.75,,,,University of Michigan,18,R,red,triangle-ne,red,84.0
43942,Rejected,2017-11-20,,,,,,2018-02-06,Rejected,167.0,,False,False,3.75,,,,University of Pennsylvania,18,R,red,triangle-ne,red,78.0
43942,Rejected,2017-11-20,,,,,,2018-03-29,Rejected,167.0,,False,False,3.75,,,,University of Virginia,18,R,red,triangle-ne,red,129.0
43947,Waitlisted,2017-12-22,,,,,,2018-04-25,Waitlisted,167.0,,False,False,3.52,,,,New York University,18,WL,orange,triangle-ne,orange,124.0
43947,Rejected,2017-12-27,,,,,,2018-02-19,Rejected,167.0,,False,False,3.52,,,,University of Michigan,18,R,red,triangle-ne,red,54.0
43947,Rejected,2017-12-22,,,,,,2018-04-13,Rejected,167.0,,False,False,3.52,,,,University of Virginia,18,R,red,triangle-ne,red,112.0
43948,Waitlisted,2017-12-26,,,,,,2018-04-10,Waitlisted,167.0,,True,False,2.9,3.0,,,Northwestern University,18,WL,orange,triangle-ne,orange,105.0
43952,Accepted,2017-12-22,2017-12-27,2018-01-02,,,,2018-02-28,Accepted,168.0,,False,False,4.0,,,,Northwestern University,18,A,green,triangle-ne,green,68.0
43962,Accepted,2017-12-19,2017-12-19,2017-12-21,,,,2018-02-13,Accepted,175.0,,False,False,3.71,1.0,,,Columbia University,18,A,green,triangle-ne,blue,56.0
43969,Waitlisted,2017-12-02,,,,,,2018-02-16,Waitlisted,167.0,,False,False,3.81,3.0,,,University of Michigan,18,WL,orange,triangle-ne,orange,76.0
43974,Rejected,2017-12-23,2017-12-25,2018-01-10,,,,2018-02-07,Rejected,162.0,,True,False,3.94,1.0,,,Harvard University,18,R,red,triangle-ne,red,46.0
43974,Accepted,2017-12-27,2018-01-02,2018-01-12,,,,2018-01-29,Accepted,162.0,,True,False,3.94,1.0,,,University of Michigan,18,A,green,triangle-ne,black,33.0
43974,Accepted,2017-12-23,2017-12-26,2017-12-28,,,,2018-03-09,Accepted,162.0,,True,False,3.94,1.0,,,University of Chicago,18,A,green,triangle-ne,green,76.0
43974,Waitlisted,2017-12-23,2017-12-25,2018-01-10,,,,2018-02-21,Waitlisted,162.0,,True,False,3.94,1.0,,,Columbia University,18,WL,orange,triangle-ne,black,60.0
43974,Rejected,2017-12-23,2017-12-24,2017-12-28,,,,2018-02-13,Rejected,162.0,,True,False,3.94,1.0,,,University of California—Berkeley,18,R,red,triangle-ne,black,52.0
43974,Accepted,2017-12-25,2017-12-26,2018-01-11,,,,2018-02-27,Accepted,162.0,,True,False,3.94,1.0,,,University of Pennsylvania,18,A,green,triangle-ne,green,64.0
43976,Waitlisted,2018-01-24,,,,,,2018-03-26,Waitlisted,171.0,,False,False,3.71,,,,Harvard University,18,WL,orange,triangle-ne,orange,61.0
43976,Waitlisted,2018-01-17,,,,,,2018-03-09,Waitlisted,171.0,,False,False,3.71,,,,University of Michigan,18,WL,orange,triangle-ne,orange,51.0
43976,Rejected,2018-01-29,,,,,,2018-04-08,Rejected,171.0,,False,False,3.71,,,,Stanford University,18,R,red,triangle-ne,red,69.0
43976,Waitlisted,2018-01-17,,,,,,2018-03-09,Waitlisted,171.0,,False,False,3.71,,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange,51.0
43976,Rejected,2018-01-21,,,,,,2018-03-29,Rejected,171.0,,False,False,3.71,,,,University of California—Berkeley,18,R,red,triangle-ne,red,67.0
43983,Rejected,2017-10-30,2017-10-31,2017-11-06,,,,2017-12-28,Rejected,155.0,,True,False,3.62,,,,University of Chicago,18,R,red,triangle-ne,red,59.0
43988,Accepted,2017-11-22,,,,,,2018-01-23,Accepted,168.0,,False,False,3.8,,,,University of Michigan,18,A,green,triangle-ne,green,62.0
43989,Rejected,2018-01-07,2018-01-08,2018-01-08,,,,2018-04-11,Rejected,172.0,,False,False,3.79,1.0,,,Stanford University,18,R,red,triangle-ne,red,94.0
43989,Accepted,2017-10-29,2017-10-30,2017-12-22,,,,2018-01-22,Accepted,172.0,,False,False,3.79,1.0,,,University of California—Berkeley,18,A,green,triangle-ne,green,85.0
43991,Rejected,2017-10-11,,,,,,2018-01-28,Rejected,167.0,,False,True,3.44,5.0,,,Northwestern University,18,R,red,triangle-ne,red,109.0
43991,Rejected,2017-12-23,,,,,,2018-03-09,Rejected,167.0,,False,True,3.44,5.0,,,University of Chicago,18,R,red,triangle-ne,red,76.0
44004,Accepted,2017-11-04,,2017-11-24,,,,2018-01-02,Accepted,173.0,,False,False,3.86,0.0,,,University of California—Berkeley,18,A,green,triangle-ne,green,59.0
44004,Accepted,2017-11-22,,2017-12-07,,,,2018-01-24,Accepted,173.0,,False,False,3.86,0.0,,,Columbia University,18,A,green,triangle-ne,green,63.0
44004,Accepted,2017-11-22,,,,,,2018-01-24,Accepted,173.0,,False,False,3.86,0.0,,,New York University,18,A,green,triangle-ne,green,63.0
44024,Rejected,2017-10-20,2017-10-23,2017-10-23,,,,2017-11-01,Rejected,165.0,,False,False,3.4,0.0,,,University of Virginia,18,R,red,triangle-ne,red,12.0
44026,Rejected,2017-10-16,2017-10-16,2017-10-18,,,,2018-03-07,Rejected,163.0,,True,False,3.14,0.0,,,Harvard University,18,R,red,triangle-ne,red,142.0
44026,Rejected,2017-12-15,2017-12-22,2017-12-23,,,,2018-02-13,Rejected,163.0,,True,False,3.14,0.0,,,University of Michigan,18,R,red,triangle-ne,red,60.0
44026,Rejected,2017-12-15,2017-12-15,2017-12-18,,,,2018-02-16,Rejected,163.0,,True,False,3.14,0.0,,,University of Pennsylvania,18,R,red,triangle-ne,red,63.0
44026,Waitlisted,2017-11-15,2017-11-15,2017-11-23,,,,2018-02-07,Waitlisted,163.0,,True,False,3.14,0.0,,,Columbia University,18,WL,orange,triangle-ne,orange,84.0
44026,Rejected,2017-10-16,2017-10-16,2017-10-19,,,,2018-01-23,Rejected,163.0,,True,False,3.14,0.0,,,University of California—Berkeley,18,R,red,triangle-ne,red,99.0
44026,Rejected,2017-10-16,2017-10-16,2017-12-22,,,,2018-02-02,Rejected,163.0,,True,False,3.14,0.0,,,Northwestern University,18,R,red,triangle-ne,red,109.0
44029,Accepted,2017-12-01,2017-12-04,,,,,2017-12-20,Accepted,167.0,,True,False,3.5,0.0,,,University of Chicago,18,A,green,triangle-ne,green,19.0
44033,Rejected,2017-10-15,2017-10-16,2017-10-18,,,,2018-01-18,Rejected,166.0,,False,False,3.55,1.0,,,University of Chicago,18,R,red,triangle-ne,red,95.0
44033,Waitlisted,2017-12-10,2017-12-11,,,,,2018-02-07,Waitlisted,166.0,,False,False,3.55,1.0,,,Columbia University,18,WL,orange,triangle-ne,orange,59.0
44055,Accepted,2017-11-22,,,,,,2018-02-15,Accepted,164.0,,True,False,4.1,0.0,,,University of Chicago,18,A,green,triangle-ne,black,85.0
44055,Waitlisted,2017-10-30,,,,,,2018-02-05,Waitlisted,164.0,,True,False,4.1,0.0,,,Columbia University,18,WL,orange,triangle-ne,black,98.0
44055,Accepted,2017-11-02,2017-11-03,2017-11-16,,,,2018-01-05,Accepted,164.0,,True,False,4.1,0.0,,,University of Michigan,18,A,green,triangle-ne,green,64.0
44055,Accepted,2017-10-30,,,,,,2018-01-10,Accepted,164.0,,True,False,4.1,0.0,,,University of Pennsylvania,18,A,green,triangle-ne,green,72.0
44060,Accepted,2017-10-28,2017-10-29,2017-10-30,,,,2018-01-10,Accepted,170.0,,False,False,3.812,0.0,,,University of Pennsylvania,18,A,green,triangle-ne,green,74.0
44060,Waitlisted,2017-10-28,2017-10-29,2017-10-30,,,,2018-03-26,Waitlisted,170.0,,False,False,3.812,0.0,,,Harvard University,18,WL,orange,triangle-ne,orange,149.0
44061,Rejected,2017-10-03,,2017-10-05,,,,2017-12-22,Rejected,158.0,,False,False,3.69,,,,University of Chicago,18,R,red,triangle-ne,red,80.0
44061,Rejected,2017-10-03,,2017-10-05,,,,2018-02-02,Rejected,158.0,,False,False,3.69,,,,Northwestern University,18,R,red,triangle-ne,red,122.0
44064,Waitlisted,2017-09-28,2017-09-29,2017-09-29,,,,2018-04-03,Waitlisted,169.0,,False,False,3.79,1.0,,,University of Virginia,18,WL,orange,triangle-ne,orange,187.0
44067,Waitlisted,2017-11-23,2017-11-27,,,,,2018-02-16,Waitlisted,163.0,,False,False,3.84,1.0,,,University of Michigan,18,WL,orange,triangle-ne,orange,85.0
44067,Rejected,2017-12-03,2017-12-04,2017-12-11,,,,2018-02-06,Rejected,163.0,,False,False,3.84,1.0,,,University of Pennsylvania,18,R,red,triangle-ne,red,65.0
44072,Rejected,2017-11-21,,2017-11-25,,,,2018-02-13,Rejected,164.0,,False,False,3.02,1.0,,,Columbia University,18,R,red,triangle-ne,red,84.0
44072,Rejected,2017-11-21,,,,,,2018-02-06,Rejected,164.0,,False,False,3.02,1.0,,,New York University,18,R,red,triangle-ne,red,77.0
44073,Accepted,2017-09-16,,2017-09-20,,,,2017-11-28,Accepted,171.0,,False,False,3.75,1.0,,,Columbia University,18,A,green,triangle-ne,green,73.0
44073,Accepted,2017-09-17,2017-09-17,2017-09-18,,,,2017-09-22,Accepted,171.0,,False,False,3.75,1.0,,,University of Virginia,18,A,green,triangle-ne,green,5.0
44073,Accepted,2017-09-16,2017-09-17,2017-09-18,,,,2017-11-29,Accepted,171.0,,False,False,3.75,1.0,,,New York University,18,A,green,triangle-ne,green,74.0
44074,Rejected,2017-11-11,2017-11-13,2017-11-20,,,,2018-04-10,Rejected,172.0,,False,False,3.78,1.0,,,Stanford University,18,R,red,triangle-ne,red,150.0
44074,Accepted,2017-11-02,2017-11-03,2017-11-16,,,,2018-01-03,Accepted,172.0,,False,False,3.78,1.0,,,University of Michigan,18,A,green,triangle-ne,green,62.0
44074,Waitlisted,2017-11-01,2017-11-01,2017-11-02,,,,2018-03-22,Waitlisted,172.0,,False,False,3.78,1.0,,,University of Virginia,18,WL,orange,triangle-ne,orange,141.0
44074,Accepted,2017-11-09,2017-11-09,2017-11-27,,,,2018-01-23,Accepted,172.0,,False,False,3.78,1.0,,,Columbia University,18,A,green,triangle-ne,green,75.0
44074,Accepted,2017-11-05,2017-11-06,2018-01-25,,,,2018-02-06,Accepted,172.0,,False,False,3.78,1.0,,,Northwestern University,18,A,green,triangle-ne,green,93.0
44074,Accepted,2017-11-02,2017-11-03,2017-11-13,,,,2018-01-09,Accepted,172.0,,False,False,3.78,1.0,,,New York University,18,A,green,triangle-ne,green,68.0
44074,Accepted,2017-11-02,2017-11-02,2017-11-06,,,,2018-01-02,Accepted,172.0,,False,False,3.78,1.0,,,University of California—Berkeley,18,A,green,triangle-ne,green,61.0
44074,Waitlisted,2017-11-06,2017-11-07,2017-11-13,,,,2018-03-26,Waitlisted,172.0,,False,False,3.78,1.0,,,Harvard University,18,WL,orange,triangle-ne,orange,140.0
44074,Waitlisted,2017-11-05,2017-11-05,2017-11-13,,,,2018-02-06,Waitlisted,172.0,,False,False,3.78,1.0,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange,93.0
44094,Rejected,2017-10-03,,,,,,2018-02-07,Rejected,174.0,,False,False,3.25,3.0,,,Harvard University,18,R,red,triangle-ne,red,127.0
44094,Waitlisted,2017-09-20,,,,,,2018-02-02,Waitlisted,174.0,,False,False,3.25,3.0,,,University of California—Berkeley,18,WL,orange,triangle-ne,blue,135.0
44102,Rejected,2017-11-11,,,,,,2018-02-08,Rejected,162.0,,True,False,3.6,0.0,,,Columbia University,18,R,red,triangle-ne,red,89.0
44104,Accepted,2017-11-29,2017-11-30,,,,,2018-01-25,Accepted,171.0,,False,False,4.07,0.0,,,University of Michigan,18,A,green,triangle-ne,green,57.0
44104,Accepted,2017-11-29,2017-11-30,,,,,2018-01-29,Accepted,171.0,,False,False,4.07,0.0,,,University of Pennsylvania,18,A,green,triangle-ne,green,61.0
44104,Accepted,2017-11-13,,,,,,2018-02-15,Accepted,171.0,,False,False,4.07,0.0,,,University of Chicago,18,A,green,triangle-ne,green,94.0
44104,Accepted,2017-11-13,,,,,,2018-01-18,Accepted,171.0,,False,False,4.07,0.0,,,New York University,18,A,green,triangle-ne,green,66.0
44104,Accepted,2017-11-30,,,,,,2017-12-08,Accepted,171.0,,False,False,4.07,0.0,,,University of Virginia,18,A,green,triangle-ne,green,8.0
44112,Rejected,2017-11-01,2017-11-01,2017-11-13,,,,2018-01-31,Rejected,165.0,,False,False,3.79,3.0,,,Northwestern University,18,R,red,triangle-ne,red,91.0
44113,Accepted,2017-10-31,2017-11-02,,,,,2017-11-29,Accepted,177.0,,False,False,3.9,,,,New York University,18,A,green,triangle-ne,green,29.0
44113,Accepted,2017-10-28,2017-10-30,2017-11-03,,,,2018-03-26,Accepted,177.0,,False,False,3.9,,,,Harvard University,18,A,green,triangle-ne,green,149.0
44113,Waitlisted,2017-10-28,2017-10-30,2017-10-30,,,,2018-04-03,Waitlisted,177.0,,False,False,3.9,,,,Stanford University,18,WL,orange,triangle-ne,orange,157.0
44113,Waitlisted,2017-10-28,2017-10-30,2017-10-30,,,,2018-01-18,Waitlisted,177.0,,False,False,3.9,,,,University of Chicago,18,WL,orange,triangle-ne,orange,82.0
44113,Waitlisted,2017-10-28,,,,,,2018-02-09,Waitlisted,177.0,,False,False,3.9,,,,Northwestern University,18,WL,orange,triangle-ne,orange,104.0
44113,Waitlisted,2017-10-31,2017-10-31,,,,,2018-03-23,Waitlisted,177.0,,False,False,3.9,,,,Columbia University,18,WL,orange,triangle-ne,orange,143.0
44113,Rejected,2017-10-28,2017-10-29,2017-11-02,,,,2018-04-24,Rejected,177.0,,False,False,3.9,,,,Yale University,18,R,red,triangle-ne,red,178.0
44113,Waitlisted,2017-10-28,2017-10-29,,,,,2018-03-02,Waitlisted,177.0,,False,False,3.9,,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange,125.0
44115,Accepted,2017-11-21,2017-11-22,2017-11-29,,,,2018-02-09,Accepted,173.0,,True,False,3.71,1.0,,,Stanford University,18,A,green,triangle-ne,green,80.0
44115,Accepted,2017-11-20,2017-11-21,2017-11-28,,,,2018-01-18,Accepted,173.0,,True,False,3.71,1.0,,,Columbia University,18,A,green,triangle-ne,green,59.0
44115,Rejected,2017-11-24,2017-11-27,2017-12-04,,,,2018-04-24,Rejected,173.0,,True,False,3.71,1.0,,,Yale University,18,R,red,triangle-ne,red,151.0
44118,Rejected,2017-12-16,,2018-02-22,,,,2018-02-28,Rejected,162.0,,True,False,3.2,1.0,,,Northwestern University,18,R,red,triangle-ne,red,74.0
44118,Rejected,2018-01-21,,2018-02-09,,,,2018-04-06,Rejected,162.0,,True,False,3.2,1.0,,,University of Pennsylvania,18,R,red,triangle-ne,red,75.0
44120,Rejected,2017-10-15,2017-10-15,2017-10-16,,,,2017-11-01,Rejected,163.0,,False,True,3.05,5.0,,,University of Virginia,18,R,red,triangle-ne,red,17.0
44134,Accepted,2017-11-15,2017-11-22,,,,,2018-01-17,Accepted,171.0,,False,False,3.97,,,,University of Pennsylvania,18,A,green,triangle-ne,green,63.0
44141,Rejected,2017-10-15,2017-10-26,,,,,2018-03-26,Rejected,172.0,,False,True,3.45,3.0,,,Harvard University,18,R,red,triangle-ne,red,162.0
44141,Waitlisted,2017-10-15,,,,,,2018-01-18,Waitlisted,172.0,,False,True,3.45,3.0,,,University of Chicago,18,WL,orange,triangle-ne,orange,95.0
44161,Accepted,2017-10-26,2017-10-27,2017-10-30,,,,2017-11-14,Accepted,172.0,,False,False,3.8,0.0,,,New York University,18,A,green,triangle-ne,green,19.0
44174,Waitlisted,2017-11-02,,2017-11-13,,,,2018-02-07,Waitlisted,166.0,,False,False,3.78,3.0,,,Columbia University,18,WL,orange,triangle-ne,orange,97.0
44174,Waitlisted,2017-10-14,,2017-10-16,,,,2017-12-14,Waitlisted,166.0,,False,False,3.78,3.0,,,University of California—Berkeley,18,WL,orange,triangle-ne,orange,61.0
44183,Accepted,2017-11-10,2017-11-13,,,,,2018-03-05,Accepted,175.0,,False,False,3.41,1.0,,,University of California—Berkeley,18,A,green,triangle-ne,blue,115.0
44183,Rejected,2017-11-10,2017-11-13,2017-11-28,,,,2018-03-26,Rejected,175.0,,False,False,3.41,1.0,,,Harvard University,18,R,red,triangle-ne,red,136.0
44183,Accepted,2017-11-10,2017-11-13,2017-11-13,,,,2018-03-22,Accepted,175.0,,False,False,3.41,1.0,,,New York University,18,A,green,triangle-ne,blue,132.0
44183,Waitlisted,2017-11-14,2017-11-14,2017-11-14,,,,2018-04-02,Waitlisted,175.0,,False,False,3.41,1.0,,,University of Virginia,18,WL,orange,triangle-ne,blue,139.0
44183,Waitlisted,2017-11-10,2017-11-13,2017-11-16,,,,2018-02-15,Waitlisted,175.0,,False,False,3.41,1.0,,,University of Chicago,18,WL,orange,triangle-ne,blue,97.0
44183,Accepted,2017-11-10,2017-11-13,,,,,2018-01-16,Accepted,175.0,,False,False,3.41,1.0,,,Northwestern University,18,A,green,triangle-ne,blue,67.0
44183,"WL, Rejected",2017-11-10,2017-11-13,,,,,2018-02-16,"WL, Rejected",175.0,,False,False,3.41,1.0,,,University of Michigan,18,WL,orange,triangle-ne,blue,98.0
44183,Waitlisted,2017-11-10,2017-11-13,2017-11-24,,,,2018-04-24,Waitlisted,175.0,,False,False,3.41,1.0,,,Columbia University,18,WL,orange,triangle-ne,blue,165.0
44183,Accepted,2017-11-10,2017-11-13,2017-11-21,,,,2018-01-29,Accepted,175.0,,False,False,3.41,1.0,,,University of Pennsylvania,18,A,green,triangle-ne,blue,80.0
44187,Rejected,2017-11-24,2017-11-27,2017-11-27,,,,2018-02-02,Rejected,160.0,,False,False,3.8,0.0,,,University of California—Berkeley,18,R,red,triangle-ne,red,70.0
44187,Waitlisted,2017-11-24,2017-11-28,2017-12-04,,,,2018-02-16,Waitlisted,160.0,,False,False,3.8,0.0,,,University of Michigan,18,WL,orange,triangle-ne,orange,84.0
44191,Accepted,2017-10-31,2017-11-02,2017-11-09,,,,2018-01-10,Accepted,172.0,,False,False,3.9,,,,New York University,18,A,green,triangle-ne,green,71.0
44191,Accepted,2017-10-31,2017-10-31,2017-10-31,,,,2018-01-12,Accepted,172.0,,False,False,3.9,,,,Stanford University,18,A,green,triangle-ne,green,73.0
44191,Accepted,2017-10-31,2017-10-31,2017-11-03,,,,2018-02-21,Accepted,172.0,,False,False,3.9,,,,Harvard University,18,A,green,triangle-ne,green,113.0
44191,Accepted,2017-10-31,2017-10-31,2017-11-02,,,,2018-01-18,Accepted,172.0,,False,False,3.9,,,,University of Chicago,18,A,green,triangle-ne,green,79.0
44191,Accepted,2017-10-31,2017-11-01,2017-11-09,,,,2018-01-29,Accepted,172.0,,False,False,3.9,,,,Columbia University,18,A,green,triangle-ne,green,90.0
44193,Accepted,2017-09-25,,,,,,2017-11-21,Accepted,172.0,,False,False,3.66,1.0,,,University of Michigan,18,A,green,triangle-ne,green,57.0
44193,Rejected,2017-09-29,,,,,,2018-03-29,Rejected,172.0,,False,False,3.66,1.0,,,Harvard University,18,R,red,triangle-ne,red,181.0
44193,Accepted,2017-09-30,,,,,,2017-12-04,Accepted,172.0,,False,False,3.66,1.0,,,University of California—Berkeley,18,A,green,triangle-ne,green,65.0
44193,Waitlisted,2017-09-25,,,,,,2018-01-18,Waitlisted,172.0,,False,False,3.66,1.0,,,University of Chicago,18,WL,orange,triangle-ne,orange,115.0
44193,Accepted,2017-09-29,,,,,,2017-12-15,Accepted,172.0,,False,False,3.66,1.0,,,University of Pennsylvania,18,A,green,triangle-ne,green,77.0
44193,Accepted,2017-09-30,,,,,,2017-12-06,Accepted,172.0,,False,False,3.66,1.0,,,New York University,18,A,green,triangle-ne,green,67.0
44193,Accepted,2017-09-29,,,,,,2018-01-24,Accepted,172.0,,False,False,3.66,1.0,,,Columbia University,18,A,green,triangle-ne,green,117.0
44193,Accepted,2017-09-30,,,,,,2018-01-25,Accepted,172.0,,False,False,3.66,1.0,,,Northwestern University,18,A,green,triangle-ne,green,117.0
44193,Accepted,2017-09-25,,,,,,2017-10-06,Accepted,172.0,,False,False,3.66,1.0,,,University of Virginia,18,A,green,triangle-ne,green,11.0
44209,Accepted,2017-10-04,2017-10-05,2017-10-09,,,,2017-12-05,Accepted,168.0,,False,False,3.75,1.0,,,New York University,18,A,green,triangle-ne,green,62.0
44209,Accepted,2017-10-22,2017-10-23,2017-10-23,,,,2017-11-28,Accepted,168.0,,False,False,3.75,1.0,,,University of California—Berkeley,18,A,green,triangle-ne,green,37.0
44216,Accepted,2017-11-15,2017-11-16,2017-12-05,,,,2017-12-05,Accepted,176.0,,False,False,3.56,3.0,,,New York University,18,A,green,triangle-ne,blue,20.0
44230,Waitlisted,2017-09-28,2017-09-28,2017-10-03,,,,2018-03-28,Waitlisted,168.0,,False,False,3.73,0.0,,,University of Virginia,18,WL,orange,triangle-ne,orange,181.0
44230,Accepted,2017-10-16,2017-10-16,2017-10-16,,,,2017-12-04,Accepted,168.0,,False,False,3.73,0.0,,,University of California—Berkeley,18,A,green,triangle-ne,green,49.0
44230,Rejected,2017-09-21,2017-09-22,2017-09-22,,,,2018-01-12,Rejected,168.0,,False,False,3.73,0.0,,,University of Michigan,18,R,red,triangle-ne,red,113.0
44233,Rejected,2017-10-31,2017-11-01,,,,,2018-01-14,Rejected,167.0,,False,False,3.5,,,,University of Michigan,18,R,red,triangle-ne,red,75.0
44240,Rejected,2017-11-06,2017-11-07,2017-11-10,,,,2018-02-02,Rejected,167.0,,False,False,3.63,0.0,,,Northwestern University,18,R,red,triangle-ne,red,88.0
44256,Accepted,2017-11-23,2017-11-27,2017-11-30,,,,2018-01-09,Accepted,179.0,,False,False,3.72,3.0,,,New York University,18,A,green,triangle-ne,green,47.0
44256,Accepted,2017-11-23,2017-11-23,2017-12-05,,,,2018-02-02,Accepted,179.0,,False,False,3.72,3.0,,,Columbia University,18,A,green,triangle-ne,green,71.0
44256,Accepted,2017-11-23,2017-11-27,2017-12-01,,,,2018-02-15,Accepted,179.0,,False,False,3.72,3.0,,,University of Chicago,18,A,green,triangle-ne,green,84.0
44256,Waitlisted,2017-11-23,2017-11-27,2017-12-05,,,,2018-03-26,Waitlisted,179.0,,False,False,3.72,3.0,,,Harvard University,18,WL,orange,triangle-ne,blue,123.0
44256,Rejected,2017-11-23,2017-11-27,2017-11-28,,,,2018-02-28,Rejected,179.0,,False,False,3.72,3.0,,,Stanford University,18,R,red,triangle-ne,blue,97.0
44256,Accepted,2017-11-23,2017-11-24,2017-12-04,,,,2018-01-02,Accepted,179.0,,False,False,3.72,3.0,,,University of California—Berkeley,18,A,green,triangle-ne,green,40.0
44256,Rejected,2017-11-23,2017-11-27,2017-12-01,,,,2018-04-03,Rejected,179.0,,False,False,3.72,3.0,,,Yale University,18,R,red,triangle-ne,blue,131.0
44257,Rejected,2017-11-29,,,,,,2018-01-31,Rejected,167.0,,False,True,3.17,5.0,,,Columbia University,18,R,red,triangle-ne,red,63.0
44257,Rejected,2017-11-29,,,,,,2018-02-06,Rejected,167.0,,False,True,3.17,5.0,,,New York University,18,R,red,triangle-ne,red,69.0
44263,Accepted,2017-10-25,2017-10-26,2017-10-30,,,,2017-12-13,Accepted,173.0,,False,False,3.47,0.0,,,New York University,18,A,green,triangle-ne,blue,49.0
44287,Rejected,2017-10-20,2017-10-23,2017-10-24,,,,2018-03-07,Rejected,174.0,,False,True,3.57,5.0,,,Harvard University,18,R,red,triangle-ne,red,138.0
44287,Rejected,2017-10-13,2017-10-16,2017-10-16,,,,2018-03-28,Rejected,174.0,,False,True,3.57,5.0,,,Stanford University,18,R,red,triangle-ne,red,166.0
44287,Accepted,2017-10-20,2017-10-23,2017-10-30,,,,2018-01-10,Accepted,174.0,,False,True,3.57,5.0,,,University of Pennsylvania,18,A,green,triangle-ne,green,82.0
44287,Waitlisted,2017-10-20,2017-10-23,2017-10-23,,,,2018-01-18,Waitlisted,174.0,,False,True,3.57,5.0,,,University of Chicago,18,WL,orange,triangle-ne,blue,90.0
44287,Rejected,2017-10-13,2017-10-13,2017-10-16,,,,2018-02-02,Rejected,174.0,,False,True,3.57,5.0,,,University of California—Berkeley,18,R,red,triangle-ne,blue,112.0
44287,Accepted,2017-10-13,2017-10-13,2017-10-16,,,,2017-11-30,Accepted,174.0,,False,True,3.57,5.0,,,University of Michigan,18,A,green,triangle-ne,green,48.0
44287,Rejected,2017-10-20,2017-10-20,2017-10-20,,,,2018-04-03,Rejected,174.0,,False,True,3.57,5.0,,,Yale University,18,R,red,triangle-ne,red,165.0
