user_id,simple_status,sent_at,received_at,complete_at,ur_at,ur2_at,interview_at,decision_at,result,lsat,softs,urm,non_trad,gpa,years_out,is_military,is_character_and_fitness_issues,school_name,cycle,decision,color,marker,splits
28841,Rejected,2018-01-31,,,,,,2018-03-22,Rejected,152.0,,True,True,3.64,5.0,,,Northwestern University,18,R,red,triangle-ne,red
37343,Rejected,2017-10-12,,,,,,2018-01-31,Rejected,166.0,,False,True,3.68,5.0,,,Northwestern University,18,R,red,triangle-ne,red
37354,Rejected,2017-09-27,2017-09-27,2018-01-10,,,,2018-02-01,Rejected,164.0,,False,True,3.3,3.0,,,University of Virginia,18,R,red,triangle-ne,red
37359,Accepted,2017-11-12,,,,,,2018-01-23,Accepted,172.0,,True,False,3.68,,,,Columbia University,18,A,green,triangle-ne,green
37359,Accepted,2017-10-31,,2017-11-07,,,,2018-02-21,Accepted,172.0,,True,False,3.68,,,,Harvard University,18,A,green,triangle-ne,green
37359,Accepted,2017-10-31,,,,,,2017-12-20,Accepted,172.0,,True,False,3.68,,,,New York University,18,A,green,triangle-ne,green
37359,Accepted,2017-10-31,,,,,,2018-01-10,Accepted,172.0,,True,False,3.68,,,,University of Pennsylvania,18,A,green,triangle-ne,green
37359,Accepted,2017-10-31,,,,,,2018-01-18,Accepted,172.0,,True,False,3.68,,,,University of Chicago,18,A,green,triangle-ne,green
37359,Accepted,2017-10-31,2017-11-01,2017-11-07,,,,2017-12-08,Accepted,172.0,,True,False,3.68,,,,University of Michigan,18,A,green,triangle-ne,green
37368,Rejected,2017-11-23,,,,,,2017-12-12,Rejected,164.0,,False,False,3.71,1.0,,,University of Virginia,18,R,red,triangle-ne,red
37437,Accepted,2017-10-28,2017-10-29,2017-11-12,,,,2017-12-01,Accepted,170.0,,False,False,3.71,,,,University of California—Berkeley,18,A,green,triangle-ne,green
37500,Accepted,2017-11-08,,,,,,2018-01-17,Accepted,173.0,,False,False,3.95,0.0,,,University of Pennsylvania,18,A,green,triangle-ne,green
37500,Accepted,2017-11-08,,,,,,2018-01-08,Accepted,173.0,,False,False,3.95,0.0,,,University of Virginia,18,A,green,triangle-ne,green
37511,Accepted,2017-11-19,2017-11-20,2017-11-30,,,,2018-02-15,Accepted,168.0,,False,False,3.93,3.0,,,University of Chicago,18,A,green,triangle-ne,green
37511,Rejected,2017-11-20,2017-11-20,,,,,2018-04-19,Rejected,168.0,,False,False,3.93,3.0,,,Stanford University,18,R,red,triangle-ne,red
37511,Accepted,2017-11-15,2017-11-16,,,,,2018-01-02,Accepted,168.0,,False,False,3.93,3.0,,,University of California—Berkeley,18,A,green,triangle-ne,green
37511,Waitlisted,2017-11-10,,2017-11-13,,,,2018-02-16,Waitlisted,168.0,,False,False,3.93,3.0,,,University of Michigan,18,WL,orange,triangle-ne,orange
37511,Waitlisted,2017-11-10,2017-11-10,,,,,2018-02-06,Waitlisted,168.0,,False,False,3.93,3.0,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange
37530,Waitlisted,2017-10-02,,,,,,2018-02-07,Waitlisted,169.0,,False,True,3.6,5.0,,,Columbia University,18,WL,orange,triangle-ne,orange
37530,Waitlisted,2017-11-06,,,,,,2018-04-25,Waitlisted,169.0,,False,True,3.6,5.0,,,New York University,18,WL,orange,triangle-ne,orange
37530,Rejected,2017-10-03,,,,,,2018-02-05,Rejected,169.0,,False,True,3.6,5.0,,,University of California—Berkeley,18,R,red,triangle-ne,red
37530,Waitlisted,2017-10-02,,,,,,2018-01-23,Waitlisted,169.0,,False,True,3.6,5.0,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange
37530,Rejected,2017-10-02,,,,,,2018-02-07,Rejected,169.0,,False,True,3.6,5.0,,,Harvard University,18,R,red,triangle-ne,red
39531,Rejected,2017-10-30,2017-10-30,2017-11-08,,,,2018-02-07,Rejected,156.0,,False,False,3.76,3.0,,,Harvard University,18,R,red,triangle-ne,red
39531,"WL, Rejected",2017-11-01,2017-11-15,2017-11-16,,,,2018-06-05,"WL, Rejected",156.0,,False,False,3.76,3.0,,,Columbia University,18,WL,orange,triangle-ne,orange
39531,Rejected,2017-12-15,2017-12-16,2018-01-09,,,,2018-04-03,Rejected,156.0,,False,False,3.76,3.0,,,Yale University,18,R,red,triangle-ne,red
39531,Rejected,2017-12-15,2017-12-16,2017-12-19,,,,2018-01-23,Rejected,156.0,,False,False,3.76,3.0,,,University of California—Berkeley,18,R,red,triangle-ne,red
39531,Rejected,2017-12-16,2017-12-17,2017-12-18,,,,2018-02-07,Rejected,156.0,,False,False,3.76,3.0,,,New York University,18,R,red,triangle-ne,red
39531,Rejected,2017-12-15,2017-12-18,2018-01-09,,,,2018-02-20,Rejected,156.0,,False,False,3.76,3.0,,,Northwestern University,18,R,red,triangle-ne,red
39531,Rejected,2017-12-15,2017-12-18,2017-12-30,,,,2018-02-15,Rejected,156.0,,False,False,3.76,3.0,,,University of Michigan,18,R,red,triangle-ne,red
39531,Rejected,2017-12-15,2017-12-15,2017-12-19,,,,2018-02-16,Rejected,156.0,,False,False,3.76,3.0,,,University of Pennsylvania,18,R,red,triangle-ne,red
40574,Rejected,2017-10-27,2017-10-27,2017-10-30,,,,2018-01-30,Rejected,168.0,,False,False,3.22,1.0,,,University of Pennsylvania,18,R,red,triangle-ne,red
40574,Rejected,2017-11-06,2017-11-13,2017-12-05,,,,2018-02-07,Rejected,168.0,,False,False,3.22,1.0,,,University of Michigan,18,R,red,triangle-ne,red
40574,Waitlisted,2017-11-01,,2017-11-20,,,,2018-04-10,Waitlisted,168.0,,False,False,3.22,1.0,,,Northwestern University,18,WL,orange,triangle-ne,orange
40574,"WL, Rejected",2017-10-27,2017-10-31,2017-11-01,,,,2017-12-12,"WL, Rejected",168.0,,False,False,3.22,1.0,,,University of Virginia,18,WL,orange,triangle-ne,orange
40580,Rejected,2017-11-14,2017-11-15,2017-11-15,,,,2018-04-01,Rejected,164.0,,False,False,3.97,1.0,,,Harvard University,18,R,red,triangle-ne,black
40580,Accepted,2017-09-13,2017-09-13,,,,,2017-11-21,Accepted,164.0,,False,False,3.97,1.0,,,University of Michigan,18,A,green,triangle-ne,green
40583,Accepted,2017-11-11,,,,,,2018-02-21,Accepted,173.0,,True,False,3.92,,,,Harvard University,18,A,green,triangle-ne,green
40583,Rejected,2017-11-18,,,,,,2018-02-09,Rejected,173.0,,True,False,3.92,,,,Columbia University,18,R,red,triangle-ne,red
40583,Accepted,2017-11-04,2017-11-06,2017-11-08,,,,2018-02-15,Accepted,173.0,,True,False,3.92,,,,University of Chicago,18,A,green,triangle-ne,green
40583,Accepted,2017-11-22,2017-11-27,,,,,2017-12-18,Accepted,173.0,,True,False,3.92,,,,University of Virginia,18,A,green,triangle-ne,green
40607,Accepted,2019-01-14,2019-01-15,2019-01-15,,,,2019-02-26,Accepted,170.0,,False,False,3.3,3.0,,,University of Virginia,19,A,green,triangle-se,green
40607,Accepted,2018-12-20,2018-12-21,2019-01-14,,,,2019-01-29,Accepted,170.0,,False,False,3.3,3.0,,,University of Michigan,19,A,green,triangle-se,green
40607,Waitlisted,2018-12-18,2018-12-19,2019-01-14,,,,2019-03-26,Waitlisted,170.0,,False,False,3.3,3.0,,,Northwestern University,19,WL,orange,triangle-se,orange
40611,Accepted,2018-11-14,2018-11-15,2018-11-16,,,,2018-12-18,Accepted,166.0,,False,False,3.87,0.0,,,University of Michigan,19,A,green,triangle-se,green
40638,Accepted,2018-10-16,2018-11-16,2018-11-17,,,,2018-12-07,Accepted,170.0,,False,False,3.44,1.0,,,University of Virginia,19,A,green,triangle-se,green
40658,Accepted,2018-10-26,2018-10-26,2018-11-02,,,,2018-11-16,Accepted,170.0,,False,False,3.8,0.0,,,University of Michigan,19,A,green,triangle-se,green
40670,Accepted,2018-09-04,2018-09-04,2018-09-24,,,,2018-12-21,Accepted,170.0,,False,False,3.77,1.0,,,Columbia University,19,A,green,triangle-se,green
40670,Accepted,2018-09-05,2018-09-11,,,,,2018-11-15,Accepted,170.0,,False,False,3.77,1.0,,,New York University,19,A,green,triangle-se,green
40670,Accepted,2018-09-01,2018-09-06,,,,,2018-10-26,Accepted,170.0,,False,False,3.77,1.0,,,University of Michigan,19,A,green,triangle-se,green
40672,Waitlisted,2018-10-14,,,,,,2019-03-07,Waitlisted,167.0,,False,False,3.7,1.0,,,University of Virginia,19,WL,orange,triangle-se,orange
40672,Rejected,2018-10-29,,,,,,2019-02-22,Rejected,167.0,,False,False,3.7,1.0,,,University of California—Berkeley,19,R,red,triangle-se,red
40672,Rejected,2018-10-08,,,,,,2019-01-24,Rejected,167.0,,False,False,3.7,1.0,,,University of Pennsylvania,19,R,red,triangle-se,red
40672,Rejected,2018-10-14,,,,,,2019-01-14,Rejected,167.0,,False,False,3.7,1.0,,,University of Michigan,19,R,red,triangle-se,red
40676,Accepted,2018-11-28,2018-11-29,2018-12-10,,,,2019-03-08,Accepted,170.0,,False,False,3.98,,,,Northwestern University,19,A,green,triangle-se,green
40676,Accepted,2018-11-19,2018-11-21,2018-12-04,,,,2019-02-26,Accepted,170.0,,False,False,3.98,,,,Stanford University,19,A,green,triangle-se,green
40676,Accepted,2018-11-24,2018-11-26,2018-12-03,,,,2019-01-15,Accepted,170.0,,False,False,3.98,,,,Columbia University,19,A,green,triangle-se,green
40676,Accepted,2018-11-27,2018-11-28,2018-11-28,,,,2019-01-22,Accepted,170.0,,False,False,3.98,,,,University of California—Berkeley,19,A,green,triangle-se,green
40676,Accepted,2018-11-29,2018-11-30,2018-12-05,,,,2019-01-09,Accepted,170.0,,False,False,3.98,,,,New York University,19,A,green,triangle-se,green
40676,Accepted,2018-11-19,2018-11-20,2018-12-03,,,,2019-01-11,Accepted,170.0,,False,False,3.98,,,,University of Michigan,19,A,green,triangle-se,green
40687,Accepted,2018-10-14,2018-10-15,,,,,2018-12-04,Accepted,171.0,,False,False,3.74,,,,University of Michigan,19,A,green,triangle-se,green
40695,Accepted,2018-11-13,2018-11-14,2018-11-14,,,,2018-12-03,Accepted,168.0,,False,False,3.8,,,,University of California—Berkeley,19,A,green,triangle-se,green
40702,Accepted,2018-10-22,2018-10-22,2018-10-22,,,,2018-11-27,Accepted,172.0,,False,False,3.74,1.0,,,University of Virginia,19,A,green,triangle-se,green
40702,Accepted,2018-10-23,2018-10-24,2018-10-29,,,,2018-12-12,Accepted,172.0,,False,False,3.74,1.0,,,New York University,19,A,green,triangle-se,green
40709,Waitlisted,2018-01-10,,,,,,2018-02-14,Waitlisted,167.0,,False,True,3.47,5.0,,,University of Virginia,18,WL,orange,triangle-ne,orange
40709,Rejected,2018-01-10,,,,,,2018-02-20,Rejected,167.0,,False,True,3.47,5.0,,,University of California—Berkeley,18,R,red,triangle-ne,red
40714,Rejected,2018-12-23,2018-12-24,2019-01-03,,,,2019-03-28,Rejected,175.0,,False,False,3.73,1.0,,,Yale University,19,R,red,triangle-se,red
40714,Waitlisted,2018-11-17,2018-11-19,2018-11-28,,,,2019-02-15,Waitlisted,175.0,,False,False,3.73,1.0,,,University of Chicago,19,WL,orange,triangle-se,orange
40714,Accepted,2018-11-17,2018-11-19,2018-11-30,,,,2019-01-25,Accepted,175.0,,False,False,3.73,1.0,,,Northwestern University,19,A,green,triangle-se,green
40714,Accepted,2018-11-17,2018-11-18,2018-11-30,,,,2019-01-09,Accepted,175.0,,False,False,3.73,1.0,,,New York University,19,A,green,triangle-se,green
40714,Accepted,2018-11-17,2018-11-19,2018-11-30,,,,2019-03-21,Accepted,175.0,,False,False,3.73,1.0,,,Harvard University,19,A,green,triangle-se,green
40714,Rejected,2018-11-17,2018-11-19,2018-11-30,,,,2019-02-21,Rejected,175.0,,False,False,3.73,1.0,,,Stanford University,19,R,red,triangle-se,blue
40714,Accepted,2018-11-17,2018-11-19,2018-11-30,,,,2019-02-20,Accepted,175.0,,False,False,3.73,1.0,,,University of Michigan,19,A,green,triangle-se,green
40714,Accepted,2018-11-17,2018-11-19,2018-12-07,,,,2019-01-23,Accepted,175.0,,False,False,3.73,1.0,,,Columbia University,19,A,green,triangle-se,green
40714,Waitlisted,2018-11-17,2018-11-17,2018-11-27,,,,2019-03-07,Waitlisted,175.0,,False,False,3.73,1.0,,,University of Pennsylvania,19,WL,orange,triangle-se,orange
40715,Accepted,2018-09-16,2018-09-17,,,,,2018-09-20,Accepted,172.0,,True,False,3.61,,,,University of Virginia,19,A,green,triangle-se,green
40718,Rejected,2018-10-27,,,,,,2019-02-08,Rejected,162.0,,False,False,3.75,1.0,,,Columbia University,19,R,red,triangle-se,red
40718,Rejected,2018-10-28,,,,,,2019-02-05,Rejected,162.0,,False,False,3.75,1.0,,,University of Pennsylvania,19,R,red,triangle-se,red
40718,Rejected,2018-10-28,,,,,,2019-02-01,Rejected,162.0,,False,False,3.75,1.0,,,New York University,19,R,red,triangle-se,red
40728,Waitlisted,2018-11-13,2018-11-15,2018-11-30,,,,2019-02-20,Waitlisted,170.0,,False,False,3.89,,,,Northwestern University,19,WL,orange,triangle-se,orange
40735,Rejected,2018-11-05,,2018-11-09,,,,2019-01-22,Rejected,168.0,,False,False,3.72,3.0,,,University of Michigan,19,R,red,triangle-se,red
40735,Rejected,2018-11-05,2018-11-12,2018-11-14,,,,2019-01-10,Rejected,168.0,,False,False,3.72,3.0,,,Yale University,19,R,red,triangle-se,red
40735,Rejected,2018-10-31,2018-11-01,2018-11-08,,,,2019-01-18,Rejected,168.0,,False,False,3.72,3.0,,,University of Chicago,19,R,red,triangle-se,red
40735,Rejected,2018-10-31,2018-11-01,2018-11-09,,,,2019-02-05,Rejected,168.0,,False,False,3.72,3.0,,,University of Pennsylvania,19,R,red,triangle-se,red
40759,Accepted,2018-10-22,2018-11-23,2018-10-23,,,,2018-11-15,Accepted,166.0,,False,False,3.95,0.0,,,New York University,19,A,green,triangle-se,black
40762,Accepted,2018-11-12,,,,,,2018-12-12,Accepted,170.0,,False,False,3.77,,,,New York University,19,A,green,triangle-se,green
40762,Accepted,2018-11-12,,,,,,2019-02-05,Accepted,170.0,,False,False,3.77,,,,University of Pennsylvania,19,A,green,triangle-se,green
40762,Accepted,2018-11-12,2018-11-13,,,,,2018-11-29,Accepted,170.0,,False,False,3.77,,,,University of Michigan,19,A,green,triangle-se,green
40762,Accepted,2018-11-14,,,,,,2019-01-15,Accepted,170.0,,False,False,3.77,,,,Northwestern University,19,A,green,triangle-se,green
40762,Accepted,2018-11-14,,,,,,2019-01-22,Accepted,170.0,,False,False,3.77,,,,University of California—Berkeley,19,A,green,triangle-se,green
40788,Accepted,2018-10-24,2018-10-25,,,,,2018-11-16,Accepted,166.0,,False,False,3.9,0.0,,,University of Virginia,19,A,green,triangle-se,green
40791,Accepted,2018-12-13,2018-12-14,2018-12-21,,,,2019-01-22,Accepted,168.0,,False,False,3.79,,,,University of California—Berkeley,19,A,green,triangle-se,green
40793,Waitlisted,2017-12-26,,2018-01-05,,,,2018-03-09,Waitlisted,169.0,,False,True,3.96,5.0,,,University of Chicago,18,WL,orange,triangle-ne,orange
40793,Waitlisted,2017-12-26,,2018-01-18,,,,2018-02-16,Waitlisted,169.0,,False,True,3.96,5.0,,,University of Michigan,18,WL,orange,triangle-ne,orange
40793,Waitlisted,2017-12-24,,2018-01-10,,,,2018-04-24,Waitlisted,169.0,,False,True,3.96,5.0,,,Columbia University,18,WL,orange,triangle-ne,orange
40793,Accepted,2017-12-24,,2018-01-03,,,,2018-02-07,Accepted,169.0,,False,True,3.96,5.0,,,New York University,18,A,green,triangle-ne,green
40793,Waitlisted,2017-12-26,,2018-01-15,,,,2018-03-22,Waitlisted,169.0,,False,True,3.96,5.0,,,University of Virginia,18,WL,orange,triangle-ne,orange
40795,Rejected,2018-01-21,2018-01-22,2018-02-15,,,,2018-03-19,Rejected,164.0,,False,False,3.79,3.0,,,University of Michigan,18,R,red,triangle-ne,red
40795,Rejected,2018-01-21,2018-01-22,2018-01-26,,,,2018-03-16,Rejected,164.0,,False,False,3.79,3.0,,,New York University,18,R,red,triangle-ne,red
40795,"WL, Rejected",2017-11-14,2017-11-14,2017-11-27,,,,2018-03-06,"WL, Rejected",164.0,,False,False,3.79,3.0,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange
40803,Accepted,2018-11-16,2018-11-19,,,,,2019-02-12,Accepted,176.0,,False,False,3.72,0.0,,,Harvard University,19,A,green,triangle-se,blue
40803,Waitlisted,2018-11-20,,2018-11-28,,,,2019-02-19,Waitlisted,176.0,,False,False,3.72,0.0,,,University of Pennsylvania,19,WL,orange,triangle-se,orange
40810,Rejected,2018-10-31,2018-10-31,2018-11-02,,,,2019-01-14,Rejected,172.0,,False,False,3.51,,,,University of Michigan,19,R,red,triangle-se,blue
40826,Rejected,2018-11-07,2018-11-07,,,,,2019-01-15,Rejected,160.0,,True,False,3.3,,,,University of California—Berkeley,19,R,red,triangle-se,red
40829,Waitlisted,2018-12-17,2018-12-18,2018-12-21,,,,2019-02-08,Waitlisted,169.0,,False,False,3.81,0.0,,,University of Michigan,19,WL,orange,triangle-se,orange
40829,Waitlisted,2018-10-31,2018-11-01,2018-11-05,,,,2019-03-25,Waitlisted,169.0,,False,False,3.81,0.0,,,Harvard University,19,WL,orange,triangle-se,orange
40829,Rejected,2018-10-31,2018-11-01,2018-11-09,,,,2019-01-18,Rejected,169.0,,False,False,3.81,0.0,,,University of Chicago,19,R,red,triangle-se,red
40829,Waitlisted,2018-10-31,2018-11-01,2018-11-09,,,,2019-02-05,Waitlisted,169.0,,False,False,3.81,0.0,,,University of Pennsylvania,19,WL,orange,triangle-se,orange
40829,Accepted,2018-10-31,2018-11-01,,,,,2019-03-22,Accepted,169.0,,False,False,3.81,0.0,,,New York University,19,A,green,triangle-se,green
40829,Accepted,2018-10-31,2018-11-01,2018-11-01,,,,2019-01-22,Accepted,169.0,,False,False,3.81,0.0,,,University of California—Berkeley,19,A,green,triangle-se,green
40838,Accepted,2018-10-10,2018-10-11,2018-10-11,,,,2018-11-02,Accepted,163.0,,False,False,3.96,,,,University of Virginia,19,A,green,triangle-se,green
40839,Accepted,2018-09-30,2018-09-30,2018-10-01,,,,2018-11-15,Accepted,168.0,,False,False,3.97,0.0,,,New York University,19,A,green,triangle-se,green
40846,Rejected,2018-11-13,2018-11-13,2018-11-16,,,,2019-02-08,Rejected,165.0,,False,True,3.52,5.0,,,New York University,19,R,red,triangle-se,red
40862,Waitlisted,2018-10-08,2018-10-09,2018-10-11,,,,2018-12-21,Waitlisted,164.0,,False,False,4.0,,,,University of Chicago,19,WL,orange,triangle-se,black
40862,Accepted,2018-10-13,2018-10-16,2018-10-15,,,,2018-11-13,Accepted,164.0,,False,False,4.0,,,,University of Virginia,19,A,green,triangle-se,green
40863,Accepted,2018-09-16,,2018-09-17,,,,2018-12-21,Accepted,166.0,,False,False,3.95,1.0,,,University of Chicago,19,A,green,triangle-se,green
40863,Accepted,2018-09-05,,2018-09-11,,,,2018-11-15,Accepted,166.0,,False,False,3.95,1.0,,,New York University,19,A,green,triangle-se,black
40863,Accepted,2018-09-16,,2018-09-17,,,,2018-12-18,Accepted,166.0,,False,False,3.95,1.0,,,Northwestern University,19,A,green,triangle-se,green
40863,Accepted,2018-09-05,,2018-09-06,,,,2018-09-18,Accepted,166.0,,False,False,3.95,1.0,,,University of Virginia,19,A,green,triangle-se,green
40867,Accepted,2018-10-08,2018-10-09,2018-10-09,,,,2018-11-14,Accepted,162.0,,False,False,3.9,0.0,,,University of Virginia,19,A,green,triangle-se,green
40881,Accepted,2018-10-26,2018-10-29,2018-11-01,,,,2019-01-15,Accepted,174.0,,False,False,4.17,0.0,,,Stanford University,19,A,green,triangle-se,green
40887,Rejected,2018-12-22,2018-12-23,2019-01-03,,,,2019-02-12,Rejected,172.0,,False,False,3.99,,,,Yale University,19,R,red,triangle-se,red
40887,Accepted,2018-11-04,2018-11-04,2018-11-05,,,,2018-12-05,Accepted,172.0,,False,False,3.99,,,,New York University,19,A,green,triangle-se,green
40887,Waitlisted,2018-11-01,2018-11-02,2018-12-05,,,,2019-02-20,Waitlisted,172.0,,False,False,3.99,,,,Northwestern University,19,WL,orange,triangle-se,orange
40887,Accepted,2018-11-01,2018-11-01,2018-11-09,,,,2019-01-15,Accepted,172.0,,False,False,3.99,,,,University of Pennsylvania,19,A,green,triangle-se,green
40887,Accepted,2018-11-02,2018-11-02,2018-11-07,,,,2019-01-23,Accepted,172.0,,False,False,3.99,,,,Columbia University,19,A,green,triangle-se,green
40887,Waitlisted,2018-11-05,2018-11-05,2018-11-14,,,,2019-02-08,Waitlisted,172.0,,False,False,3.99,,,,University of Michigan,19,WL,orange,triangle-se,orange
40887,Accepted,2018-11-05,2018-11-05,2018-11-13,,,,2019-02-15,Accepted,172.0,,False,False,3.99,,,,University of Chicago,19,A,green,triangle-se,green
40893,Waitlisted,2018-11-18,,,,,,2019-02-15,Waitlisted,169.0,,True,False,3.28,1.0,,,University of Chicago,19,WL,orange,triangle-se,orange
40893,Waitlisted,2018-11-18,,,,,,2019-02-13,Waitlisted,169.0,,True,False,3.28,1.0,,,University of Pennsylvania,19,WL,orange,triangle-se,orange
40893,Rejected,2018-11-18,,,,,,2019-02-19,Rejected,169.0,,True,False,3.28,1.0,,,Harvard University,19,R,red,triangle-se,red
40893,Accepted,2018-11-18,,,,,,2019-01-04,Accepted,169.0,,True,False,3.28,1.0,,,University of Michigan,19,A,green,triangle-se,green
40893,Accepted,2018-11-18,,,,,,2018-11-27,Accepted,169.0,,True,False,3.28,1.0,,,University of Virginia,19,A,green,triangle-se,green
40893,Accepted,2018-12-02,,,,,,2019-01-23,Accepted,169.0,,True,False,3.28,1.0,,,Columbia University,19,A,green,triangle-se,green
40893,Waitlisted,2018-11-18,,,,,,2019-02-20,Waitlisted,169.0,,True,False,3.28,1.0,,,Northwestern University,19,WL,orange,triangle-se,orange
40894,Waitlisted,2018-10-10,2018-10-10,2018-10-11,,,,2018-11-12,Waitlisted,168.0,,False,True,3.53,1.0,,,University of Virginia,19,WL,orange,triangle-se,orange
40919,Accepted,2018-11-07,2018-11-07,2018-11-07,,,,2018-12-07,Accepted,174.0,,False,False,3.5,,,,University of Pennsylvania,19,A,green,triangle-se,blue
40939,Accepted,2018-10-22,2018-10-23,2018-10-23,,,,2018-11-05,Accepted,166.0,,False,False,3.97,3.0,,,University of Virginia,19,A,green,triangle-se,green
40940,Accepted,2018-11-14,2018-11-15,2018-11-15,,,,2019-01-22,Accepted,167.0,,False,False,4.01,1.0,,,University of California—Berkeley,19,A,green,triangle-se,green
40950,Rejected,2018-12-04,2018-12-05,2018-12-07,,,,2019-02-19,Rejected,145.0,,True,True,3.41,5.0,,,Harvard University,19,R,red,triangle-se,red
40954,Waitlisted,2018-12-06,,2018-12-10,,,,2019-03-07,Waitlisted,165.0,,False,False,4.1,0.0,,,University of Pennsylvania,19,WL,orange,triangle-se,orange
40954,Waitlisted,2018-10-25,,2018-11-02,,,,2019-02-08,Waitlisted,165.0,,False,False,4.1,0.0,,,University of Michigan,19,WL,orange,triangle-se,orange
40954,Accepted,2018-10-12,,2018-12-03,,,,2019-01-11,Accepted,165.0,,False,False,4.1,0.0,,,University of California—Berkeley,19,A,green,triangle-se,green
40954,Waitlisted,2018-12-10,,2018-12-13,,,,2019-02-21,Waitlisted,165.0,,False,False,4.1,0.0,,,Columbia University,19,WL,orange,triangle-se,black
40954,Waitlisted,2018-11-23,,2018-12-10,,,,2019-02-15,Waitlisted,165.0,,False,False,4.1,0.0,,,University of Chicago,19,WL,orange,triangle-se,black
40954,Accepted,2018-10-11,2018-10-12,2018-10-12,,,,2018-10-17,Accepted,165.0,,False,False,4.1,0.0,,,University of Virginia,19,A,green,triangle-se,green
40954,Rejected,2018-11-26,,2018-11-26,,,,2019-02-04,Rejected,165.0,,False,False,4.1,0.0,,,Harvard University,19,R,red,triangle-se,black
40969,Rejected,2018-12-13,2018-12-13,2019-01-14,,,,2019-02-13,Rejected,166.0,,False,False,3.7,0.0,,,Northwestern University,19,R,red,triangle-se,red
40972,Rejected,2018-11-14,2018-11-15,2018-12-05,,,,2019-04-25,Rejected,166.0,,False,False,3.62,1.0,,,New York University,19,R,red,triangle-se,red
40972,Rejected,2018-11-14,2018-11-14,2018-11-27,,,,2019-02-21,Rejected,166.0,,False,False,3.62,1.0,,,Columbia University,19,R,red,triangle-se,red
40972,Rejected,2018-10-31,2018-10-31,2018-10-31,,,,2018-11-30,Rejected,166.0,,False,False,3.62,1.0,,,University of Michigan,19,R,red,triangle-se,red
40972,Rejected,2018-12-22,2018-12-22,2019-01-03,,,,2019-01-28,Rejected,166.0,,False,False,3.62,1.0,,,University of Pennsylvania,19,R,red,triangle-se,red
40973,Accepted,2018-10-15,,,,,,2019-01-15,Accepted,174.0,,False,False,3.64,0.0,,,Northwestern University,19,A,green,triangle-se,green
40973,Rejected,2018-10-18,,,,,,2019-01-10,Rejected,174.0,,False,False,3.64,0.0,,,Yale University,19,R,red,triangle-se,red
40987,Accepted,2017-12-14,2017-12-15,2017-12-15,,,,2018-01-10,Accepted,173.0,,False,False,3.4,1.0,,,University of Virginia,18,A,green,triangle-ne,blue
41001,Waitlisted,2018-03-01,2018-03-02,2018-03-26,,,,2018-04-11,Waitlisted,172.0,,False,False,3.97,1.0,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange
41001,Waitlisted,2018-02-15,2018-02-16,2018-02-21,,,,2018-04-24,Waitlisted,172.0,,False,False,3.97,1.0,,,New York University,18,WL,orange,triangle-ne,orange
41001,Rejected,2018-02-01,2018-02-01,2018-02-02,,,,2018-04-17,Rejected,172.0,,False,False,3.97,1.0,,,University of California—Berkeley,18,R,red,triangle-ne,red
41001,Rejected,2018-02-28,2018-03-01,2018-03-10,,,,2018-04-24,Rejected,172.0,,False,False,3.97,1.0,,,Yale University,18,R,red,triangle-ne,red
41001,Waitlisted,2018-02-15,2018-02-16,2018-03-16,,,,2018-04-06,Waitlisted,172.0,,False,False,3.97,1.0,,,University of Michigan,18,WL,orange,triangle-ne,orange
41001,Rejected,2018-02-01,2018-02-02,2018-02-09,,,,2018-03-07,Rejected,172.0,,False,False,3.97,1.0,,,Harvard University,18,R,red,triangle-ne,red
41001,Waitlisted,2018-02-26,2018-02-27,2018-03-08,,,,2018-04-30,Waitlisted,172.0,,False,False,3.97,1.0,,,University of Chicago,18,WL,orange,triangle-ne,orange
41001,Waitlisted,2018-02-27,2018-02-27,2018-02-28,,,,2018-03-22,Waitlisted,172.0,,False,False,3.97,1.0,,,University of Virginia,18,WL,orange,triangle-ne,orange
41005,Accepted,2018-10-15,,2018-10-25,,,,2019-02-19,Accepted,170.0,,False,False,3.91,3.0,,,Columbia University,19,A,green,triangle-se,green
41005,Accepted,2018-10-25,,2018-11-05,,,,2018-12-17,Accepted,170.0,,False,False,3.91,3.0,,,University of Pennsylvania,19,A,green,triangle-se,green
41005,Accepted,2018-11-18,,2018-11-30,,,,2019-01-10,Accepted,170.0,,False,False,3.91,3.0,,,University of Michigan,19,A,green,triangle-se,green
41005,Accepted,2018-10-15,,2018-10-17,,,,2019-02-04,Accepted,170.0,,False,False,3.91,3.0,,,University of Virginia,19,A,green,triangle-se,green
41005,Rejected,2018-10-14,,2018-10-17,,,,2019-02-04,Rejected,170.0,,False,False,3.91,3.0,,,Harvard University,19,R,red,triangle-se,red
41016,Accepted,2018-10-12,2018-10-12,2018-10-15,,,,2018-11-15,Accepted,174.0,,False,False,4.0,3.0,,,New York University,19,A,green,triangle-se,green
41017,Rejected,2018-09-25,2018-10-01,2018-10-01,,,,2019-01-18,Rejected,168.0,,False,False,3.35,,,,University of Chicago,19,R,red,triangle-se,red
